ticket_id,title,description,category,priority,resolution,created_date,status,resolution_time_hours
INCK021S,Database deadlock issues in ProductionDB,Data integrity check found corruption in [table_name]. 8313 records potentially affected.,Database,Low,Rebuilt indexes on [table_name] and optimized query execution plans. Performance improved 88%.,05-09-2025 10:36,Resolved,27
INCI935P,Transaction log full in UserDB,Data integrity check found corruption in [table_name]. 8204 records potentially affected.,Database,High,Fixed backup script configuration and verified storage connectivity. Backup completed successfully.,03-03-2026 10:36,Closed,13
INCF271Q,Replication lag in CustomerDB cluster,Data integrity check found corruption in [table_name]. 8027 records potentially affected.,Database,High,Identified problematic queries and optimized transaction isolation levels. Deadlock frequency reduced.,17-11-2025 10:36,Closed,36
INCF786E,Transaction log full in AnalyticsDB,Data integrity check found corruption in [table_name]. 7855 records potentially affected.,Database,High,Optimized connection pool settings and restarted database services. Connection stability restored.,25-01-2026 10:36,Closed,70
INCI053U,Index rebuild required for UserDB,Data integrity check found corruption in [table_name]. 7152 records potentially affected.,Database,Medium,Optimized replication settings and network connectivity. Lag reduced to acceptable levels.,13-04-2025 10:36,Closed,4
INCQ624F,Query performance degradation on AnalyticsDB,Data integrity check found corruption in [table_name]. 615 records potentially affected.,Database,Medium,Optimized connection pool settings and restarted database services. Connection stability restored.,18-09-2025 10:36,Closed,23
INCE998D,Database deadlock issues in ProductionDB,Data integrity check found corruption in [table_name]. 5718 records potentially affected.,Database,Critical,Restored affected records from backup and ran full data integrity check. Corruption resolved.,11-05-2025 10:36,Resolved,47
INCE419U,Index rebuild required for InventoryDB,Data integrity check found corruption in [table_name]. 550 records potentially affected.,Database,Medium,Configured transaction log backup and implemented log management. Log space issues resolved.,26-11-2025 10:36,Resolved,6
INCC624M,Index rebuild required for ProductionDB,Data integrity check found corruption in [table_name]. 5121 records potentially affected.,Database,Critical,Optimized connection pool settings and restarted database services. Connection stability restored.,25-01-2026 10:36,Resolved,48
INCT331P,Index rebuild required for AnalyticsDB,Data integrity check found corruption in [table_name]. 5114 records potentially affected.,Database,High,Configured transaction log backup and implemented log management. Log space issues resolved.,03-06-2025 10:36,Resolved,70
INCW309U,Transaction log full in ProductionDB,Data integrity check found corruption in [table_name]. 5082 records potentially affected.,Database,Critical,Optimized connection pool settings and restarted database services. Connection stability restored.,06-07-2025 10:36,Closed,34
INCP295V,Data corruption detected in InventoryDB,Data integrity check found corruption in [table_name]. 4481 records potentially affected.,Database,Low,Rebuilt indexes on [table_name] and optimized query execution plans. Performance improved 83%.,24-03-2025 10:36,Closed,6
INCP530M,Database backup failed for UserDB,Data integrity check found corruption in [table_name]. 3744 records potentially affected.,Database,Medium,Fixed backup script configuration and verified storage connectivity. Backup completed successfully.,25-11-2025 10:36,Closed,56
INCA629L,Index rebuild required for ProductionDB,Data integrity check found corruption in [table_name]. 345 records potentially affected.,Database,Critical,Rebuilt indexes on [table_name] and optimized query execution plans. Performance improved 92%.,29-01-2026 10:36,Resolved,42
INCY662G,Transaction log full in CustomerDB,Data integrity check found corruption in [table_name]. 3310 records potentially affected.,Database,Critical,Identified problematic queries and optimized transaction isolation levels. Deadlock frequency reduced.,18-05-2025 10:36,Closed,8
INCH621Z,Index rebuild required for CustomerDB,Data integrity check found corruption in [table_name]. 1636 records potentially affected.,Database,High,Restored affected records from backup and ran full data integrity check. Corruption resolved.,11-11-2025 10:36,Closed,48
INCM517O,Replication lag in UserDB cluster,Data integrity check found corruption in [table_name]. 1588 records potentially affected.,Database,Low,Restored affected records from backup and ran full data integrity check. Corruption resolved.,20-01-2026 10:36,Closed,61
INCP019X,Database backup failed for ProductionDB,Data integrity check found corruption in [table_name]. 1497 records potentially affected.,Database,Critical,Fixed backup script configuration and verified storage connectivity. Backup completed successfully.,15-02-2026 10:36,Resolved,61
INCT086B,Database space running low - ProductionDB,Data integrity check found corruption in [table_name]. 1236 records potentially affected.,Database,High,Resolved migration issues and successfully upgraded InventoryDB to version [new_version].,26-10-2025 10:36,Closed,66
INCY370Q,Security patch deployment required,Critical security patches available for SAP. CVE-[cve_id] vulnerability needs immediate attention.,Security,Low,Contained potential breach. Conducted forensic analysis and implemented additional monitoring.,08-01-2026 10:36,Closed,24
INCI194D,SSL certificate expiring for api.company.com,Critical security patches available for SAP. CVE-[cve_id] vulnerability needs immediate attention.,Security,Medium,Disabled compromised account 37 and initiated password reset. Access logs reviewed.,24-07-2025 10:36,Resolved,17
INCL998M,Malware detected on workstation WS-005,Critical security patches available for SAP. CVE-[cve_id] vulnerability needs immediate attention.,Security,Low,Fixed antivirus update service and deployed latest definitions to all 42 workstations.,27-01-2026 10:36,Resolved,27
INCM503C,Unauthorized access attempt on Office 365,Critical security patches available for SAP. CVE-[cve_id] vulnerability needs immediate attention.,Security,High,Fixed antivirus update service and deployed latest definitions to all 50 workstations.,28-11-2025 10:36,Resolved,51
INCY722P,Data breach investigation required,Critical security patches available for SAP. CVE-[cve_id] vulnerability needs immediate attention.,Security,Critical,Updated firewall rules to restrict [port] access to authorized sources only. Security posture improved.,19-03-2025 10:36,Resolved,22
INCX281H,VPN connection issues for remote users,Critical security patches available for Oracle EBS. CVE-[cve_id] vulnerability needs immediate attention.,Security,Critical,Applied critical security patch for CVE-[cve_id]. System vulnerability resolved and verified.,01-09-2025 10:36,Resolved,40
INCQ462D,Phishing email reported by user,Critical security patches available for Oracle EBS. CVE-[cve_id] vulnerability needs immediate attention.,Security,High,Confirmed phishing attempt. Blocked sender and updated email filters. User security training scheduled.,23-06-2025 10:36,Resolved,13
INCR134J,Security patch deployment required,Critical security patches available for Oracle EBS. CVE-[cve_id] vulnerability needs immediate attention.,Security,High,Renewed SSL certificate for api.company.com. Certificate installed and verified across all services.,07-07-2025 10:36,Resolved,6
INCI741V,Firewall rule review required,Critical security patches available for Office 365. CVE-[cve_id] vulnerability needs immediate attention.,Security,Medium,Removed malware and ran full system scan. Workstation cleaned and monitoring enhanced.,31-07-2025 10:36,Closed,12
INCM425X,VPN connection issues for remote users,Critical security patches available for Office 365. CVE-[cve_id] vulnerability needs immediate attention.,Security,Medium,Restarted VPN authentication services. All remote users now able to connect successfully.,14-10-2025 10:36,Closed,6
INCQ436R,Security patch deployment required,Critical security patches available for Office 365. CVE-[cve_id] vulnerability needs immediate attention.,Security,Critical,Updated firewall rules to restrict [port] access to authorized sources only. Security posture improved.,29-07-2025 10:36,Resolved,41
INCU521M,Data breach investigation required,Critical security patches available for AWS Console. CVE-[cve_id] vulnerability needs immediate attention.,Security,Low,Disabled compromised account 22 and initiated password reset. Access logs reviewed.,09-05-2025 10:36,Resolved,1
INCC744N,Antivirus signature update failed,Critical security patches available for AWS Console. CVE-[cve_id] vulnerability needs immediate attention.,Security,Low,Fixed antivirus update service and deployed latest definitions to all 49 workstations.,21-02-2026 10:36,Resolved,17
INCH007C,Antivirus signature update failed,Critical security patches available for AWS Console. CVE-[cve_id] vulnerability needs immediate attention.,Security,Critical,Removed malware and ran full system scan. Workstation cleaned and monitoring enhanced.,29-08-2025 10:36,Closed,14
INCQ116L,Malware detected on workstation WS-005,Critical security patches available for AWS Console. CVE-[cve_id] vulnerability needs immediate attention.,Security,Critical,Updated firewall rules to restrict [port] access to authorized sources only. Security posture improved.,30-04-2025 10:36,Closed,27
INCT994A,Unauthorized access attempt on AWS Console,Critical security patches available for Active Directory. CVE-[cve_id] vulnerability needs immediate attention.,Security,Low,Contained potential breach. Conducted forensic analysis and implemented additional monitoring.,22-05-2025 10:36,Resolved,10
